Image,Width,Height,Sigma,Tmin,Tmax,Host_Time_ms,Device_Time_ms,Speedup
walkbridge.pgm,512,512,1.5,30,130,30.009727,1.419232,21.14
walkbridge.pgm,512,512,1.5,40,80,30.015776,1.420256,21.13
walkbridge.pgm,512,512,1.5,40,90,31.090208,1.427200,21.78
walkbridge.pgm,512,512,1.5,40,100,30.710209,1.425856,21.53
walkbridge.pgm,512,512,1.5,40,110,35.912449,1.479360,24.27
walkbridge.pgm,512,512,1.5,40,120,29.771296,1.425184,20.88
walkbridge.pgm,512,512,1.5,40,130,29.668961,1.407104,21.08
walkbridge.pgm,512,512,1.5,50,80,30.862848,1.432192,21.54
walkbridge.pgm,512,512,1.5,50,90,35.804993,1.446272,24.75
walkbridge.pgm,512,512,1.5,50,100,30.092928,1.419328,21.20
walkbridge.pgm,512,512,1.5,50,110,30.061825,1.420672,21.16
walkbridge.pgm,512,512,1.5,50,120,30.201664,1.418144,21.29
walkbridge.pgm,512,512,1.5,50,130,31.048864,1.424064,21.80
walkbridge.pgm,512,512,1.5,60,80,30.992544,1.423136,21.77
walkbridge.pgm,512,512,1.5,60,90,32.100990,1.488576,21.56
walkbridge.pgm,512,512,1.5,60,100,29.789633,1.411680,21.10
walkbridge.pgm,512,512,1.5,60,110,30.333376,1.410176,21.51
walkbridge.pgm,512,512,1.5,60,120,29.835169,1.419520,21.01
walkbridge.pgm,512,512,1.5,60,130,30.225599,1.413280,21.38
walkbridge.pgm,512,512,1.5,70,80,34.268959,1.484256,23.08
walkbridge.pgm,512,512,1.5,70,90,31.103296,1.451168,21.43
walkbridge.pgm,512,512,1.5,70,100,30.124289,1.405216,21.43
walkbridge.pgm,512,512,1.5,70,110,39.440704,1.513920,26.05
walkbridge.pgm,512,512,1.5,70,120,29.898657,1.403648,21.30
walkbridge.pgm,512,512,1.5,70,130,29.727104,1.431488,20.76
walkbridge.pgm,512,512,1.75,20,80,31.282656,1.455744,21.48
walkbridge.pgm,512,512,1.75,20,90,29.707487,1.417792,20.95
walkbridge.pgm,512,512,1.75,20,100,36.409058,1.451520,25.08
walkbridge.pgm,512,512,1.75,20,110,31.314592,1.435360,21.81
walkbridge.pgm,512,512,1.75,20,120,31.030176,1.463808,21.19
walkbridge.pgm,512,512,1.75,20,130,30.140352,1.416288,21.28
walkbridge.pgm,512,512,1.75,30,80,29.712576,1.392608,21.33
walkbridge.pgm,512,512,1.75,30,90,31.141855,1.417280,21.97
walkbridge.pgm,512,512,1.75,30,100,31.058817,1.440064,21.56
walkbridge.pgm,512,512,1.75,30,110,30.066784,1.405568,21.39
walkbridge.pgm,512,512,1.75,30,120,29.780512,1.405792,21.18
walkbridge.pgm,512,512,1.75,30,130,31.052000,1.432640,21.67
walkbridge.pgm,512,512,1.75,40,80,29.960129,1.408928,21.26
walkbridge.pgm,512,512,1.75,40,90,30.874496,1.463168,21.10
walkbridge.pgm,512,512,1.75,40,100,29.958015,1.425600,21.01
walkbridge.pgm,512,512,1.75,40,110,30.908447,1.418048,21.79
walkbridge.pgm,512,512,1.75,40,120,31.322945,1.404800,22.29
walkbridge.pgm,512,512,1.75,40,130,31.206047,1.417984,22.00
walkbridge.pgm,512,512,1.75,50,80,30.995840,1.449472,21.38
walkbridge.pgm,512,512,1.75,50,90,30.678816,1.453920,21.10
walkbridge.pgm,512,512,1.75,50,100,30.842016,1.431424,21.54
walkbridge.pgm,512,512,1.75,50,110,30.157761,1.399008,21.55
walkbridge.pgm,512,512,1.75,50,120,35.323425,1.427424,24.74
walkbridge.pgm,512,512,1.75,50,130,31.133535,1.451584,21.44
walkbridge.pgm,512,512,1.75,60,80,31.016832,1.421472,21.82
walkbridge.pgm,512,512,1.75,60,90,29.856640,1.414752,21.10
walkbridge.pgm,512,512,1.75,60,100,37.905762,1.442400,26.27
walkbridge.pgm,512,512,1.75,60,110,29.610752,1.437024,20.60
walkbridge.pgm,512,512,1.75,60,120,31.113089,1.427456,21.79
walkbridge.pgm,512,512,1.75,60,130,35.017536,1.472256,23.78
walkbridge.pgm,512,512,1.75,70,80,29.715937,1.413472,21.02
walkbridge.pgm,512,512,1.75,70,90,31.233473,1.417632,22.03
walkbridge.pgm,512,512,1.75,70,100,30.258560,1.426880,21.20
walkbridge.pgm,512,512,1.75,70,110,29.700800,1.429152,20.78
walkbridge.pgm,512,512,1.75,70,120,29.942848,1.398112,21.41
walkbridge.pgm,512,512,1.75,70,130,36.014591,1.435424,25.08
walkbridge.pgm,512,512,2.0,20,80,30.663391,1.433248,21.39
walkbridge.pgm,512,512,2.0,20,90,36.591969,1.450272,25.23
walkbridge.pgm,512,512,2.0,20,100,36.765953,1.405280,26.16
walkbridge.pgm,512,512,2.0,20,110,29.970144,1.409088,21.26
walkbridge.pgm,512,512,2.0,20,120,30.795456,1.457504,21.12
walkbridge.pgm,512,512,2.0,20,130,31.400032,1.489024,21.08
walkbridge.pgm,512,512,2.0,30,80,29.784897,1.403424,21.22
walkbridge.pgm,512,512,2.0,30,90,30.121536,1.428480,21.08
walkbridge.pgm,512,512,2.0,30,100,29.839647,1.401952,21.28
walkbridge.pgm,512,512,2.0,30,110,30.018976,1.425568,21.05
walkbridge.pgm,512,512,2.0,30,120,30.255968,1.403296,21.56
walkbridge.pgm,512,512,2.0,30,130,29.713633,1.417632,20.96
walkbridge.pgm,512,512,2.0,40,80,36.565922,1.489792,24.54
walkbridge.pgm,512,512,2.0,40,90,29.529087,1.427136,20.69
walkbridge.pgm,512,512,2.0,40,100,30.703424,1.437280,21.36
walkbridge.pgm,512,512,2.0,40,110,31.373505,1.425344,22.01
walkbridge.pgm,512,512,2.0,40,120,29.896000,1.402592,21.31
walkbridge.pgm,512,512,2.0,40,130,31.154305,1.442912,21.59
walkbridge.pgm,512,512,2.0,50,80,29.423391,1.419072,20.73
walkbridge.pgm,512,512,2.0,50,90,29.668673,1.415712,20.95
walkbridge.pgm,512,512,2.0,50,100,30.927488,1.413568,21.87
walkbridge.pgm,512,512,2.0,50,110,36.127998,1.423008,25.38
walkbridge.pgm,512,512,2.0,50,120,37.728256,1.446880,26.07
walkbridge.pgm,512,512,2.0,50,130,31.086784,1.407712,22.08
walkbridge.pgm,512,512,2.0,60,80,37.113728,1.435296,25.85
walkbridge.pgm,512,512,2.0,60,90,30.279903,1.428960,21.19
walkbridge.pgm,512,512,2.0,60,100,30.900320,1.429184,21.62
walkbridge.pgm,512,512,2.0,60,110,29.776863,1.412928,21.07
walkbridge.pgm,512,512,2.0,60,120,39.434433,1.484000,26.57
walkbridge.pgm,512,512,2.0,60,130,38.173119,1.456224,26.21
walkbridge.pgm,512,512,2.0,70,80,30.972609,1.439232,21.52
walkbridge.pgm,512,512,2.0,70,90,29.927233,1.397664,21.41
walkbridge.pgm,512,512,2.0,70,100,30.833281,1.440160,21.40
walkbridge.pgm,512,512,2.0,70,110,35.398785,1.402528,25.23
walkbridge.pgm,512,512,2.0,70,120,30.089985,1.412704,21.29
walkbridge.pgm,512,512,2.0,70,130,30.192064,1.392672,21.67
walkbridge.pgm,512,512,2.25,20,80,36.913471,1.416704,26.05
walkbridge.pgm,512,512,2.25,20,90,39.591423,1.547968,25.57
walkbridge.pgm,512,512,2.25,20,100,30.970207,1.438592,21.52
walkbridge.pgm,512,512,2.25,20,110,29.968800,1.392416,21.52
walkbridge.pgm,512,512,2.25,20,120,30.110497,1.435008,20.98
walkbridge.pgm,512,512,2.25,20,130,36.559425,1.441184,25.36
walkbridge.pgm,512,512,2.25,30,80,31.043327,1.454496,21.34
walkbridge.pgm,512,512,2.25,30,90,31.225376,1.445792,21.59
walkbridge.pgm,512,512,2.25,30,100,30.824512,1.421728,21.68
walkbridge.pgm,512,512,2.25,30,110,29.787745,1.406496,21.17
walkbridge.pgm,512,512,2.25,30,120,29.811712,1.395648,21.36
walkbridge.pgm,512,512,2.25,30,130,29.869633,1.406624,21.23
walkbridge.pgm,512,512,2.25,40,80,30.658209,1.460064,20.99
walkbridge.pgm,512,512,2.25,40,90,31.263424,1.435392,21.78
walkbridge.pgm,512,512,2.25,40,100,38.137119,1.442432,26.43
walkbridge.pgm,512,512,2.25,40,110,30.965343,1.432832,21.61
walkbridge.pgm,512,512,2.25,40,120,38.674686,1.485632,26.03
walkbridge.pgm,512,512,2.25,40,130,29.789280,1.429536,20.83
walkbridge.pgm,512,512,2.25,50,80,30.998207,1.439168,21.53
walkbridge.pgm,512,512,2.25,50,90,31.063295,1.428448,21.74
walkbridge.pgm,512,512,2.25,50,100,30.011423,1.430112,20.98
walkbridge.pgm,512,512,2.25,50,110,30.742880,1.435232,21.42
walkbridge.pgm,512,512,2.25,50,120,40.186913,1.535424,26.17
walkbridge.pgm,512,512,2.25,50,130,29.705729,1.413536,21.01
walkbridge.pgm,512,512,2.25,60,80,29.636127,1.419968,20.87
walkbridge.pgm,512,512,2.25,60,90,29.718975,1.392544,21.34
walkbridge.pgm,512,512,2.25,60,100,31.010847,1.441792,21.50
walkbridge.pgm,512,512,2.25,60,110,35.081154,1.458656,24.05
walkbridge.pgm,512,512,2.25,60,120,30.759584,1.427968,21.54
walkbridge.pgm,512,512,2.25,60,130,30.791489,1.441408,21.36
walkbridge.pgm,512,512,2.25,70,80,29.817728,1.409376,21.15
walkbridge.pgm,512,512,2.25,70,90,31.040512,1.424480,21.79
walkbridge.pgm,512,512,2.25,70,100,37.340832,1.452736,25.70
walkbridge.pgm,512,512,2.25,70,110,31.126848,1.435456,21.68
walkbridge.pgm,512,512,2.25,70,120,29.920864,1.423904,21.01
walkbridge.pgm,512,512,2.25,70,130,29.940224,1.413824,21.17
walkbridge.pgm,512,512,2.5,20,80,29.961760,1.413088,21.20
walkbridge.pgm,512,512,2.5,20,90,37.615486,1.436928,26.17
walkbridge.pgm,512,512,2.5,20,100,30.898880,1.434848,21.53
walkbridge.pgm,512,512,2.5,20,110,29.732479,1.406528,21.13
walkbridge.pgm,512,512,2.5,20,120,31.221439,1.432224,21.79
walkbridge.pgm,512,512,2.5,20,130,36.679905,1.433600,25.58
walkbridge.pgm,512,512,2.5,30,80,30.044224,1.419840,21.16
walkbridge.pgm,512,512,2.5,30,90,37.560863,1.436064,26.15
walkbridge.pgm,512,512,2.5,30,100,31.169664,1.413440,22.05
walkbridge.pgm,512,512,2.5,30,110,31.030848,1.436384,21.60
walkbridge.pgm,512,512,2.5,30,120,31.057247,1.434464,21.65
walkbridge.pgm,512,512,2.5,30,130,31.128000,1.435008,21.69
walkbridge.pgm,512,512,2.5,40,80,31.207745,1.439232,21.68
walkbridge.pgm,512,512,2.5,40,90,36.755550,1.422560,25.83
walkbridge.pgm,512,512,2.5,40,100,29.718271,1.412736,21.03
walkbridge.pgm,512,512,2.5,40,110,30.716255,1.412128,21.75
walkbridge.pgm,512,512,2.5,40,120,30.000832,1.416224,21.18
walkbridge.pgm,512,512,2.5,40,130,31.174400,1.459680,21.35
walkbridge.pgm,512,512,2.5,50,80,30.719839,1.444768,21.26
walkbridge.pgm,512,512,2.5,50,90,30.396641,1.425728,21.32
walkbridge.pgm,512,512,2.5,50,100,31.075745,1.415488,21.95
walkbridge.pgm,512,512,2.5,50,110,30.897888,1.428320,21.63
walkbridge.pgm,512,512,2.5,50,120,30.814495,1.446400,21.30
walkbridge.pgm,512,512,2.5,50,130,29.901407,1.423552,21.00
walkbridge.pgm,512,512,2.5,60,80,29.880545,1.419744,21.04
walkbridge.pgm,512,512,2.5,60,90,31.071936,1.407040,22.08
walkbridge.pgm,512,512,2.5,60,100,29.596640,1.409760,20.99
walkbridge.pgm,512,512,2.5,60,110,30.885857,1.422336,21.71
walkbridge.pgm,512,512,2.5,60,120,30.950369,1.431328,21.62
walkbridge.pgm,512,512,2.5,60,130,35.826527,1.433696,24.98
walkbridge.pgm,512,512,2.5,70,80,30.608448,1.457184,21.00
walkbridge.pgm,512,512,2.5,70,90,33.661152,1.482976,22.69
walkbridge.pgm,512,512,2.5,70,100,31.284288,1.423712,21.97
walkbridge.pgm,512,512,2.5,70,110,29.752480,1.411680,21.07
walkbridge.pgm,512,512,2.5,70,120,29.666016,1.397952,21.22
walkbridge.pgm,512,512,2.5,70,130,29.851328,1.425568,20.93
